                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.77319,                0.57784,                 0.7377,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                0.73645,                0.55355,                0.71946,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.73305,                0.54761,                0.72733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                0.71319,                0.53763,                0.71411,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.67839,                0.50087,                0.69062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                 0.6629,                0.48842,                0.68552,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.65594,                0.49403,                0.69766,                0.90127,                0.76743,                0.85425,                0.64782,                 1.1028,                0.88395,                0.94759,             0.00095609,             0.00095609,             0.00095609
                      1,                 2.3393,                 5.8106,                 1.4402,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.091915,               0.001915,               0.001915
                      2,                 2.1799,                 5.3754,                 1.3709,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.082942,              0.0039419,              0.0039419
                      3,                 2.0861,                 4.5985,                 1.3253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073885,              0.0058854,              0.0058854
                      4,                 1.9832,                 4.0091,                 1.2715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.064746,              0.0077455,              0.0077455
                      5,                 1.8703,                 3.5315,                 1.2178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.055522,              0.0095223,              0.0095223
                      6,                 1.8012,                 3.2091,                 1.1762,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046216,               0.011216,               0.011216
                      7,                 1.7665,                 2.9556,                 1.1564,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.036826,               0.012826,               0.012826
                      8,                 1.7194,                 2.6844,                 1.1167,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027352,               0.014352,               0.014352
                      9,                 1.7093,                 2.6811,                 1.1211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017795,               0.015795,               0.015795
                     10,                 1.7269,                 2.5784,                 1.1249,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     11,                 1.7088,                 2.4995,                 1.1147,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     12,                 1.6546,                 2.3043,                 1.0956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01536,                0.01536,                0.01536
                     13,                 1.6373,                 2.2126,                 1.0916,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014981,               0.014981,               0.014981
                     14,                 1.6071,                 2.1382,                 1.0769,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014602,               0.014602,               0.014602
                     15,                  1.551,                 1.9501,                 1.0418,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014222,               0.014222,               0.014222
                     16,                 1.4981,                 1.8127,                 1.0201,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013843,               0.013843,               0.013843
                     17,                 1.4672,                 1.7338,                 1.0125,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013464,               0.013464,               0.013464
                     18,                 1.4374,                 1.6833,                 1.0018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013085,               0.013085,               0.013085
                     19,                 1.4014,                 1.6113,                0.98325,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012706,               0.012706,               0.012706
                     20,                  1.352,                 1.5233,                0.96221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012327,               0.012327,               0.012327
                     21,                 1.3363,                 1.4689,                0.94703,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011948,               0.011948,               0.011948
                     22,                 1.2964,                 1.3714,                 0.9277,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011569,               0.011569,               0.011569
                     23,                 1.2684,                 1.3194,                0.92181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01119,                0.01119,                0.01119
                     24,                 1.2635,                 1.3519,                0.93257,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010811,               0.010811,               0.010811
                     25,                 1.2047,                 1.2372,                0.89914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010432,               0.010432,               0.010432
                     26,                 1.1865,                 1.2019,                0.87991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010053,               0.010053,               0.010053
                     27,                 1.1918,                 1.1995,                0.88662,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009674,               0.009674,               0.009674
                     28,                  1.138,                 1.1211,                0.86541,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009295,               0.009295,               0.009295
                     29,                 1.1331,                 1.0974,                0.85697,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089159,              0.0089159,              0.0089159
                     30,                 1.0757,                 1.0581,                0.84513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085369,              0.0085369,              0.0085369
                     31,                 1.0871,                 1.0474,                0.84641,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081578,              0.0081578,              0.0081578
                     32,                 1.0451,                0.97961,                0.82372,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077788,              0.0077788,              0.0077788
                     33,                 1.0186,                0.94812,                0.81217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073998,              0.0073998,              0.0073998
                     34,                 1.0046,                0.93024,                0.80315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070207,              0.0070207,              0.0070207
                     35,                 1.0062,                0.91715,                0.80299,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066417,              0.0066417,              0.0066417
                     36,                0.95412,                0.86503,                0.77901,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062626,              0.0062626,              0.0062626
                     37,                 0.9387,                0.86951,                0.78347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058836,              0.0058836,              0.0058836
                     38,                0.93309,                0.83151,                0.77105,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055046,              0.0055046,              0.0055046
