                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.90504,                0.82451,                0.77232,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051255,              0.0051255,              0.0051255
                     40,                0.89641,                0.79943,                0.76721,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047465,              0.0047465,              0.0047465
                     41,                0.85783,                 0.6887,                0.77238,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043674,              0.0043674,              0.0043674
                     42,                0.83394,                0.64526,                0.75811,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039884,              0.0039884,              0.0039884
                     43,                0.80696,                0.61258,                0.75396,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036094,              0.0036094,              0.0036094
                     44,                0.77132,                0.57911,                0.73637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                 0.7456,                0.55797,                0.72136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.74232,                0.55123,                0.73228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                0.71177,                0.53371,                0.70994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.67801,                0.49676,                0.69123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                0.66206,                0.48301,                0.68292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.65995,                0.49244,                0.69486,                0.81829,                0.81652,                 0.8797,                0.66382,                 1.0954,                0.90162,                0.93348,             0.00095609,             0.00095609,             0.00095609
                      1,                 2.3473,                 5.8223,                 1.4451,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.091915,               0.001915,               0.001915
                      2,                  2.185,                 5.4126,                 1.3702,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.082942,              0.0039419,              0.0039419
                      3,                 2.0951,                 4.6268,                   1.32,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073885,              0.0058854,              0.0058854
                      4,                 1.9817,                  4.025,                 1.2699,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.064746,              0.0077455,              0.0077455
