Model Name,Mean Precision,Mean Recall,mAP@0.5,mAP@0.5-0.95,Mean mAR
final_mod_yolov8m_afSiLU_optSGD_epochs50,0.886240302471195,0.7707290134425845,0.8727777450678028,0.6478654375966685,0.7944031246445626
final_mod_yolov8m_afSwish_optSGD_epochs50,0.8746725831229671,0.7370062829327018,0.8425486640279926,0.6438173562922063,0.7745112215939669
final_mod_yolov8m_afLeakyReLU_optSGD_epochs50,0.9060683938899707,0.7104039034806175,0.8148149676354122,0.5967351606088528,0.7570056064037133
