                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.77366,                0.57508,                0.73525,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                0.73893,                0.54732,                0.71686,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.73406,                0.54811,                0.72688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                0.71077,                0.53087,                0.70876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.67957,                0.49558,                0.68765,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                0.66232,                0.48152,                0.68003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.66059,                 0.4914,                0.69644,                0.80482,                0.83274,                 0.8822,                0.66079,                 1.0851,                0.87412,                0.93143,             0.00095609,             0.00095609,             0.00095609
                      1,                 2.3299,                 5.7985,                 1.4419,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.091915,               0.001915,               0.001915
                      2,                 2.1773,                 5.3533,                 1.3695,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.082942,              0.0039419,              0.0039419
                      3,                 2.0804,                 4.6184,                 1.3225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073885,              0.0058854,              0.0058854
                      4,                 1.9876,                  4.017,                 1.2741,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.064746,              0.0077455,              0.0077455
                      5,                  1.889,                 3.5793,                 1.2244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.055522,              0.0095223,              0.0095223
                      6,                 1.8359,                  3.266,                 1.1876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046216,               0.011216,               0.011216
                      7,                 1.7928,                 2.9921,                 1.1643,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.036826,               0.012826,               0.012826
                      8,                  1.721,                 2.7109,                  1.122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027352,               0.014352,               0.014352
                      9,                 1.7159,                 2.6259,                 1.1273,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017795,               0.015795,               0.015795
                     10,                 1.7079,                 2.5429,                 1.1104,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     11,                 1.7143,                 2.4714,                 1.1255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015739,               0.015739,               0.015739
                     12,                 1.6595,                 2.3473,                 1.1005,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01536,                0.01536,                0.01536
